Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
6.67,32.8,1.15,219,16.4
6.67,32.8,1.15,219,16.4
6.83,32.8,1.17,219,16.4
6.67,32.8,1.15,219,16.4
6.67,32.8,1.15,219,16.4
6.67,32.9,1.15,219,16.4
6.67,32.9,1.15,219,16.4
6.83,32.9,1.17,219,16.4
6.83,32.9,1.17,219,16.5
6.67,32.9,1.15,219,16.5
6.67,32.9,1.15,220,16.5
6.83,32.9,1.17,220,16.5
6.83,33.0,1.17,220,16.5
6.78,33.0,1.16,220,16.5
6.67,33.0,1.15,220,16.5
6.67,33.0,1.15,220,16.5
6.67,33.0,1.15,220,16.5
6.83,33.0,1.17,220,16.5
6.83,33.0,1.17,220,16.5
6.83,33.1,1.17,220,16.5
6.67,33.1,1.15,221,16.5
6.83,33.1,1.17,221,16.6
6.83,33.1,1.17,221,16.6
6.83,33.1,1.17,221,16.6
6.67,33.1,1.15,221,16.6
6.83,33.2,1.17,221,16.6
6.83,33.2,1.17,221,16.6
6.83,33.2,1.17,221,16.6
6.77,33.2,1.16,221,16.6
6.83,33.2,1.17,221,16.6
6.67,33.2,1.15,222,16.6
6.83,33.2,1.17,222,16.6
6.83,33.3,1.17,222,16.6
6.83,33.3,1.17,222,16.6
6.83,33.3,1.17,222,16.6
6.83,33.3,1.17,222,16.7
6.83,33.3,1.17,222,16.7
6.83,33.3,1.17,222,16.7
6.83,33.3,1.17,222,16.7
6.83,33.4,1.17,222,16.7
6.83,33.4,1.17,223,16.7
6.83,33.4,1.17,223,16.7
6.83,33.4,1.17,223,16.7
6.83,33.4,1.17,223,16.7
6.83,33.4,1.17,223,16.7
6.83,33.4,1.17,223,16.7
6.89,33.5,1.18,223,16.7
6.99,33.5,1.20,223,16.7
6.83,33.5,1.17,223,16.8
6.83,33.5,1.17,223,16.8
6.83,33.5,1.17,223,16.8
6.83,33.5,1.17,224,16.8
6.95,33.6,1.19,224,16.8
7.00,33.6,1.20,224,16.8
6.98,33.6,1.20,224,16.8
6.95,33.6,1.19,224,16.8
7.00,33.6,1.20,224,16.8
7.00,33.6,1.20,224,16.8
7.00,33.6,1.20,224,16.8
6.85,33.7,1.18,224,16.8
6.95,33.7,1.19,224,16.8
6.95,33.7,1.19,225,16.8
6.83,33.7,1.17,225,16.9
7.00,33.7,1.20,225,16.9
6.83,33.7,1.17,225,16.9
6.89,33.7,1.18,225,16.9
7.00,33.8,1.20,225,16.9
7.00,33.8,1.20,225,16.9
7.00,33.8,1.20,225,16.9
7.00,33.8,1.20,225,16.9
7.00,33.8,1.20,225,16.9
7.00,33.8,1.20,226,16.9
7.00,33.9,1.20,226,16.9
7.00,33.9,1.20,226,16.9
7.00,33.9,1.20,226,16.9
6.83,33.9,1.17,226,17.0
7.00,33.9,1.20,226,17.0
7.00,33.9,1.20,226,17.0
7.00,33.9,1.20,226,17.0
7.00,34.0,1.20,226,17.0
7.00,34.0,1.20,226,17.0
7.00,34.0,1.20,227,17.0
7.00,34.0,1.20,227,17.0
7.00,34.0,1.20,227,17.0
7.00,34.0,1.20,227,17.0
7.00,34.0,1.20,227,17.0
7.00,34.1,1.20,227,17.0
7.00,34.1,1.20,227,17.0
7.00,34.1,1.20,227,17.1
7.00,34.1,1.20,227,17.1
7.00,34.1,1.20,227,17.1
7.00,34.1,1.20,228,17.1
7.00,34.1,1.20,228,17.1
7.00,34.2,1.20,228,17.1
7.00,34.2,1.20,228,17.1
7.00,34.2,1.20,228,17.1
7.17,34.2,1.23,228,17.1
7.00,34.2,1.20,228,17.1
7.11,34.2,1.22,228,17.1
7.17,34.3,1.23,228,17.1
7.00,34.3,1.20,228,17.1
7.17,34.3,1.23,229,17.1
7.00,34.3,1.20,229,17.2
7.00,34.3,1.20,229,17.2
7.00,34.3,1.20,229,17.2
7.00,34.3,1.20,229,17.2
7.17,34.4,1.23,229,17.2
7.17,34.4,1.23,229,17.2
7.00,34.4,1.20,229,17.2
7.17,34.4,1.23,229,17.2
7.00,34.4,1.20,229,17.2
7.00,34.4,1.20,230,17.2
7.00,34.4,1.20,230,17.2
7.00,34.5,1.20,230,17.2
7.17,34.5,1.23,230,17.2
7.17,34.5,1.23,230,17.3
7.17,34.5,1.23,230,17.3
7.17,34.5,1.23,230,17.3
7.17,34.5,1.23,230,17.3
7.17,34.6,1.23,230,17.3
7.17,34.6,1.23,230,17.3
7.17,34.6,1.23,231,17.3
7.00,34.6,1.20,231,17.3
7.17,34.6,1.23,231,17.3
7.17,34.6,1.23,231,17.3
7.17,34.6,1.23,231,17.3
7.17,34.7,1.23,231,17.3
7.00,34.7,1.20,231,17.3
7.00,34.7,1.20,231,17.3
7.17,34.7,1.23,231,17.4
7.17,34.7,1.23,231,17.4
7.17,34.7,1.23,232,17.4
7.17,34.7,1.23,232,17.4
7.00,34.8,1.20,232,17.4
7.00,34.8,1.20,232,17.4
7.00,34.8,1.20,232,17.4
7.00,34.8,1.20,232,17.4
7.00,34.8,1.20,232,17.4
7.00,34.8,1.20,232,17.4
7.00,34.8,1.20,232,17.4
7.00,34.9,1.20,232,17.4
7.00,34.9,1.20,233,17.4
7.00,34.9,1.20,233,17.5
7.00,34.9,1.20,233,17.5
7.00,34.9,1.20,233,17.5
7.00,34.9,1.20,233,17.5
7.00,35.0,1.20,233,17.5
7.00,35.0,1.20,233,17.5
7.00,35.0,1.20,233,17.5
7.00,35.0,1.20,233,17.5
7.00,35.0,1.20,233,17.5
7.00,35.0,1.20,234,17.5
7.17,35.0,1.23,234,17.5
7.00,35.1,1.20,234,17.5
7.00,35.1,1.20,234,17.5
7.17,35.1,1.23,234,17.5
7.17,35.1,1.23,234,17.6
7.06,35.1,1.21,234,17.6
7.00,35.1,1.20,234,17.6
7.00,35.1,1.20,234,17.6
7.17,35.2,1.23,234,17.6
7.15,35.2,1.23,234,17.6
7.17,35.2,1.23,235,17.6
7.17,35.2,1.23,235,17.6
7.17,35.2,1.23,235,17.6
7.17,35.2,1.23,235,17.6
7.17,35.2,1.23,235,17.6
7.17,35.3,1.23,235,17.6
7.17,35.3,1.23,235,17.6
7.17,35.3,1.23,235,17.7
7.17,35.3,1.23,235,17.7
7.17,35.3,1.23,235,17.7
7.17,35.3,1.23,236,17.7
7.17,35.4,1.23,236,17.7
7.17,35.4,1.23,236,17.7
7.17,35.4,1.23,236,17.7
7.17,35.4,1.23,236,17.7
7.17,35.4,1.23,236,17.7
7.17,35.4,1.23,236,17.7
7.33,35.4,1.26,236,17.7
7.17,35.5,1.23,236,17.7
7.17,35.5,1.23,236,17.7
7.17,35.5,1.23,237,17.7
7.17,35.5,1.23,237,17.8
7.33,35.5,1.26,237,17.8
7.33,35.5,1.26,237,17.8
7.33,35.5,1.26,237,17.8
7.33,35.6,1.26,237,17.8
7.33,35.6,1.26,237,17.8
7.33,35.6,1.26,237,17.8
7.33,35.6,1.26,237,17.8
7.17,35.6,1.23,237,17.8
7.33,35.6,1.26,238,17.8
7.33,35.7,1.26,238,17.8
7.33,35.7,1.26,238,17.8
7.33,35.7,1.26,238,17.8
7.33,35.7,1.26,238,17.9
7.33,35.7,1.26,238,17.9
7.33,35.7,1.26,238,17.9
7.33,35.7,1.26,238,17.9
7.33,35.8,1.26,238,17.9
7.33,35.8,1.26,238,17.9
7.33,35.8,1.26,239,17.9
7.33,35.8,1.26,239,17.9
7.33,35.8,1.26,239,17.9
7.33,35.8,1.26,239,17.9
7.33,35.8,1.26,239,17.9
7.33,35.9,1.26,239,17.9
7.33,35.9,1.26,239,17.9
7.33,35.9,1.26,239,18.0
7.33,35.9,1.26,239,18.0
7.33,35.9,1.26,239,18.0
7.33,35.9,1.26,240,18.0
7.33,35.9,1.26,240,18.0
7.33,36.0,1.26,240,18.0
7.33,36.0,1.26,240,18.0
7.33,36.0,1.26,240,18.0
7.33,36.0,1.26,240,18.0
7.33,36.0,1.26,240,18.0
7.33,36.0,1.26,240,18.0
7.17,36.1,1.23,240,18.0
7.33,36.1,1.26,240,18.0
7.17,36.1,1.23,241,18.0
7.33,36.1,1.26,241,18.1
7.17,36.1,1.23,241,18.1
7.17,36.1,1.23,241,18.1
7.17,36.1,1.23,241,18.1
7.33,36.2,1.26,241,18.1
7.17,36.2,1.23,241,18.1
7.33,36.2,1.26,241,18.1
7.33,36.2,1.26,241,18.1
7.33,36.2,1.26,241,18.1
7.33,36.2,1.26,242,18.1
7.33,36.2,1.26,242,18.1
7.33,36.3,1.26,242,18.1
7.33,36.3,1.26,242,18.1
7.33,36.3,1.26,242,18.2
7.33,36.3,1.26,242,18.2
7.33,36.3,1.26,242,18.2
7.33,36.3,1.26,242,18.2
7.33,36.3,1.26,242,18.2
7.33,36.4,1.26,242,18.2
7.33,36.4,1.26,243,18.2
7.33,36.4,1.26,243,18.2
7.33,36.4,1.26,243,18.2
7.33,36.4,1.26,243,18.2
7.33,36.4,1.26,243,18.2
7.33,36.5,1.26,243,18.2
7.33,36.5,1.26,243,18.2
7.50,36.5,1.29,243,18.2
7.33,36.5,1.26,243,18.3
7.33,36.5,1.26,243,18.3
7.33,36.5,1.26,244,18.3
7.33,36.5,1.26,244,18.3
7.33,36.6,1.26,244,18.3
7.49,36.6,1.29,244,18.3
7.50,36.6,1.29,244,18.3
7.33,36.6,1.26,244,18.3
7.33,36.6,1.26,244,18.3
7.33,36.6,1.26,244,18.3
7.33,36.6,1.26,244,18.3
7.50,36.7,1.29,244,18.3
7.50,36.7,1.29,245,18.3
7.50,36.7,1.29,245,18.4
7.50,36.7,1.29,245,18.4
7.50,36.7,1.29,245,18.4
7.50,36.7,1.29,245,18.4
7.50,36.8,1.29,245,18.4
7.50,36.8,1.29,245,18.4
7.50,36.8,1.29,245,18.4
7.50,36.8,1.29,245,18.4
7.50,36.8,1.29,245,18.4
7.50,36.8,1.29,246,18.4
7.50,36.8,1.29,246,18.4
7.50,36.9,1.29,246,18.4
7.50,36.9,1.29,246,18.4
7.50,36.9,1.29,246,18.4
7.50,36.9,1.29,246,18.5
7.50,36.9,1.29,246,18.5
7.50,36.9,1.29,246,18.5
7.50,36.9,1.29,246,18.5
7.50,37.0,1.29,246,18.5
7.50,37.0,1.29,246,18.5
7.50,37.0,1.29,247,18.5
7.50,37.0,1.29,247,18.5
7.50,37.0,1.29,247,18.5
7.50,37.0,1.29,247,18.5
7.50,37.0,1.29,247,18.5
7.50,37.1,1.29,247,18.5
7.50,37.1,1.29,247,18.5
7.50,37.1,1.29,247,18.6
7.50,37.1,1.29,247,18.6
7.50,37.1,1.29,247,18.6
7.50,37.1,1.29,248,18.6
7.50,37.2,1.29,248,18.6
7.67,37.2,1.32,248,18.6
7.67,37.2,1.32,248,18.6
7.67,37.2,1.32,248,18.6
7.59,37.2,1.30,248,18.6
7.67,37.2,1.32,248,18.6
7.67,37.2,1.32,248,18.6
7.67,37.3,1.32,248,18.6
7.67,37.3,1.32,248,18.6
7.67,37.3,1.32,249,18.6
7.67,37.3,1.32,249,18.7
7.67,37.3,1.32,249,18.7
7.67,37.3,1.32,249,18.7
7.67,37.3,1.32,249,18.7
7.67,37.4,1.32,249,18.7
7.67,37.4,1.32,249,18.7
7.67,37.4,1.32,249,18.7
7.67,37.4,1.32,249,18.7
7.67,37.4,1.32,249,18.7
7.67,37.4,1.32,250,18.7
7.57,37.5,1.30,250,18.7
7.50,37.5,1.29,250,18.7
7.50,37.5,1.29,250,18.7
7.67,37.5,1.32,250,18.8
7.50,37.5,1.29,250,18.8
7.50,37.5,1.29,250,18.8
7.50,37.5,1.29,250,18.8
7.50,37.6,1.29,250,18.8
7.50,37.6,1.29,250,18.8
7.67,37.6,1.32,251,18.8
7.50,37.6,1.29,251,18.8
7.67,37.6,1.32,251,18.8
7.67,37.6,1.32,251,18.8
7.50,37.6,1.29,251,18.8
7.67,37.7,1.32,251,18.8
7.67,37.7,1.32,251,18.8
7.67,37.7,1.32,251,18.8
7.63,37.7,1.31,251,18.9
7.67,37.7,1.32,251,18.9
7.57,37.7,1.30,252,18.9
7.67,37.7,1.32,252,18.9
7.67,37.8,1.32,252,18.9
7.67,37.8,1.32,252,18.9
7.67,37.8,1.32,252,18.9
7.67,37.8,1.32,252,18.9
7.67,37.8,1.32,252,18.9
7.67,37.8,1.32,252,18.9
7.67,37.9,1.32,252,18.9
7.67,37.9,1.32,252,18.9
7.67,37.9,1.32,253,18.9
7.67,37.9,1.32,253,19.0
7.67,37.9,1.32,253,19.0
7.67,37.9,1.32,253,19.0
7.67,37.9,1.32,253,19.0
7.67,38.0,1.32,253,19.0
7.67,38.0,1.32,253,19.0
7.67,38.0,1.32,253,19.0
7.67,38.0,1.32,253,19.0
7.67,38.0,1.32,253,19.0
7.67,38.0,1.32,254,19.0
7.67,38.0,1.32,254,19.0
7.67,38.1,1.32,254,19.0
7.67,38.1,1.32,254,19.0
7.67,38.1,1.32,254,19.1
7.83,38.1,1.35,254,19.1
7.83,38.1,1.35,254,19.1
7.67,38.1,1.32,254,19.1
7.67,38.1,1.32,254,19.1
7.78,38.2,1.34,254,19.1
7.83,38.2,1.35,255,19.1
7.83,38.2,1.35,255,19.1
7.83,38.2,1.35,255,19.1
7.83,38.2,1.35,255,19.1
7.83,38.2,1.35,255,19.1
7.83,38.3,1.35,255,19.1
7.83,38.3,1.35,255,19.1
7.83,38.3,1.35,255,19.1
7.83,38.3,1.35,255,19.2
7.83,38.3,1.35,255,19.2
7.83,38.3,1.35,256,19.2
7.83,38.3,1.35,256,19.2
7.83,38.4,1.35,256,19.2
7.83,38.4,1.35,256,19.2
7.83,38.4,1.35,256,19.2
7.83,38.4,1.35,256,19.2
7.83,38.4,1.35,256,19.2
7.83,38.4,1.35,256,19.2
7.83,38.4,1.35,256,19.2
7.83,38.5,1.35,256,19.2
7.83,38.5,1.35,257,19.2
7.83,38.5,1.35,257,19.3
7.83,38.5,1.35,257,19.3
7.83,38.5,1.35,257,19.3
7.83,38.5,1.35,257,19.3
7.83,38.6,1.35,257,19.3
7.83,38.6,1.35,257,19.3
7.83,38.6,1.35,257,19.3
7.83,38.6,1.35,257,19.3
7.83,38.6,1.35,257,19.3
7.83,38.6,1.35,258,19.3
7.83,38.6,1.35,258,19.3
7.83,38.7,1.35,258,19.3
8.00,38.7,1.37,258,19.3
8.00,38.7,1.37,258,19.3
7.83,38.7,1.35,258,19.4
7.83,38.7,1.35,258,19.4
8.00,38.7,1.37,258,19.4
7.83,38.7,1.35,258,19.4
7.83,38.8,1.35,258,19.4
8.00,38.8,1.37,258,19.4
7.83,38.8,1.35,259,19.4
8.00,38.8,1.37,259,19.4
7.99,38.8,1.37,259,19.4
8.00,38.8,1.37,259,19.4
8.00,38.8,1.37,259,19.4
8.00,38.9,1.37,259,19.4
7.89,38.9,1.36,259,19.4
8.00,38.9,1.37,259,19.5
8.00,38.9,1.37,259,19.5
8.00,38.9,1.37,259,19.5
8.00,38.9,1.37,260,19.5
8.00,39.0,1.37,260,19.5
8.00,39.0,1.37,260,19.5
8.00,39.0,1.37,260,19.5
8.00,39.0,1.37,260,19.5
8.00,39.0,1.37,260,19.5
8.00,39.0,1.37,260,19.5
8.00,39.0,1.37,260,19.5
8.00,39.1,1.37,260,19.5
8.00,39.1,1.37,260,19.5
8.00,39.1,1.37,261,19.5
8.00,39.1,1.37,261,19.6
8.00,39.1,1.37,261,19.6
8.00,39.1,1.37,261,19.6
8.00,39.1,1.37,261,19.6
8.00,39.2,1.37,261,19.6
8.00,39.2,1.37,261,19.6
8.00,39.2,1.37,261,19.6
8.00,39.2,1.37,261,19.6
8.00,39.2,1.37,261,19.6
8.00,39.2,1.37,262,19.6
8.00,39.2,1.37,262,19.6
7.83,39.3,1.35,262,19.6
7.90,39.3,1.36,262,19.6
7.83,39.3,1.35,262,19.7
8.00,39.3,1.37,262,19.7
7.83,39.3,1.35,262,19.7
8.00,39.3,1.37,262,19.7
8.00,39.4,1.37,262,19.7
8.00,39.4,1.37,262,19.7
8.00,39.4,1.37,263,19.7
8.00,39.4,1.37,263,19.7
8.00,39.4,1.37,263,19.7
8.00,39.4,1.37,263,19.7
8.00,39.4,1.37,263,19.7
8.00,39.5,1.37,263,19.7
8.00,39.5,1.37,263,19.7
8.00,39.5,1.37,263,19.7
8.00,39.5,1.37,263,19.8
8.00,39.5,1.37,263,19.8
8.00,39.5,1.37,264,19.8
8.00,39.5,1.37,264,19.8
8.00,39.6,1.37,264,19.8
8.00,39.6,1.37,264,19.8
8.00,39.6,1.37,264,19.8
8.00,39.6,1.37,264,19.8
8.00,39.6,1.37,264,19.8
8.17,39.6,1.40,264,19.8
8.00,39.7,1.37,264,19.8
8.00,39.7,1.37,264,19.8
8.00,39.7,1.37,265,19.8
8.00,39.7,1.37,265,19.9
8.00,39.7,1.37,265,19.9
8.05,39.7,1.38,265,19.9
8.00,39.7,1.37,265,19.9
8.00,39.8,1.37,265,19.9
8.17,39.8,1.40,265,19.9
8.17,39.8,1.40,265,19.9
8.17,39.8,1.40,265,19.9
8.17,39.8,1.40,265,19.9
8.17,39.8,1.40,266,19.9
8.17,39.8,1.40,266,19.9
8.17,39.9,1.40,266,19.9
8.17,39.9,1.40,266,19.9
8.17,39.9,1.40,266,20.0
8.17,39.9,1.40,266,20.0
8.17,39.9,1.40,266,20.0
8.17,39.9,1.40,266,20.0
8.17,39.9,1.40,266,20.0
8.17,40.0,1.40,266,20.0
8.17,40.0,1.40,267,20.0
